sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 32
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
25 files, 4GiB each
100GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 181s ] reads: 228.31 MiB/s writes: 246.74 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.167
[ 182s ] reads: 426.46 MiB/s writes: 159.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.090
[ 183s ] reads: 367.45 MiB/s writes: 329.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 184s ] reads: 318.88 MiB/s writes: 108.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.702
[ 185s ] reads: 432.41 MiB/s writes: 328.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 186s ] reads: 215.19 MiB/s writes: 148.65 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.737
[ 187s ] reads: 527.68 MiB/s writes: 341.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.568
[ 188s ] reads: 377.40 MiB/s writes: 271.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.304
[ 189s ] reads: 220.38 MiB/s writes: 112.00 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.274
[ 190s ] reads: 464.94 MiB/s writes: 310.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.020
[ 191s ] reads: 264.41 MiB/s writes: 320.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.999
[ 192s ] reads: 388.06 MiB/s writes: 118.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.433
[ 193s ] reads: 478.81 MiB/s writes: 328.90 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.662
[ 194s ] reads: 184.16 MiB/s writes: 132.97 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 195s ] reads: 566.69 MiB/s writes: 305.67 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.020
[ 196s ] reads: 103.80 MiB/s writes: 244.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.389
[ 197s ] reads: 552.98 MiB/s writes: 238.60 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.364
[ 198s ] reads: 264.57 MiB/s writes: 320.66 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.245
[ 199s ] reads: 419.07 MiB/s writes: 103.40 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.205
[ 200s ] reads: 389.06 MiB/s writes: 371.07 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 201s ] reads: 236.77 MiB/s writes: 111.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 202s ] reads: 547.80 MiB/s writes: 308.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.245
[ 203s ] reads: 170.31 MiB/s writes: 288.33 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.039
[ 204s ] reads: 521.89 MiB/s writes: 158.51 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.885
[ 205s ] reads: 155.44 MiB/s writes: 367.01 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.999
[ 206s ] reads: 490.25 MiB/s writes: 80.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.569
[ 207s ] reads: 378.56 MiB/s writes: 365.60 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.551
[ 208s ] reads: 324.57 MiB/s writes: 197.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.570
[ 209s ] reads: 361.77 MiB/s writes: 160.30 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.999
[ 210s ] reads: 244.13 MiB/s writes: 373.84 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.737
[ 211s ] reads: 458.65 MiB/s writes: 112.87 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.183
[ 212s ] reads: 496.24 MiB/s writes: 327.19 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
